,ID_sub_SLS,kode_wilayah,kode_provinsi,nama_provinsi,kode_kabupaten,nama_kabupaten,kode_kecamatan,nama_kecamatan,kode_desa,nama_desa,kode_SLS,nama_SLS
597,32790300021008,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1008,KEBUN BLOK KARANGSARI
598,32790300021009,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,1009,KEBUN BLOK CIMANGGU
599,32790300022010,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,2010,HUTAN BLOK PAGERBATU
600,32790300022011,3279030002,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,002,BATULAWANG,2011,HUTAN BLOK TUNDAGAN
601,32790300030001,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0001,RT 001 RW 001 DUSUN PABUARAN
602,32790300030002,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0002,RT 002 RW 001 DUSUN PABUARAN
603,32790300030003,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0003,RT 003 RW 001 DUSUN PABUARAN
604,32790300030004,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0004,RT 004 RW 001 DUSUN PABUARAN
605,32790300030005,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0005,RT 005 RW 001 DUSUN PABUARAN
606,32790300030006,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0006,RT 010 RW 001 DUSUN PABUARAN
607,32790300030007,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0007,RT 006 RW 002 DUSUN PABUARAN
608,32790300030008,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0008,RT 007 RW 002 DUSUN PABUARAN
609,32790300030009,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0009,RT 008 RW 002 DUSUN PABUARAN
610,32790300030010,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0010,RT 009 RW 002 DUSUN PABUARAN
611,32790300030011,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0011,RT 011 RW 002 DUSUN PABUARAN
612,32790300030012,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0012,RT 012 RW 002 DUSUN PABUARAN
613,32790300030013,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0013,RT 013 RW 002 DUSUN PABUARAN
614,32790300030014,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0014,RT 001 RW 003 DUSUN
615,32790300030015,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0015,RT 002 RW 003 DUSUN
616,32790300030016,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0016,RT 003 RW 003 DUSUN
617,32790300030017,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0017,RT 004 RW 003 DUSUN
618,32790300030018,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0018,RT 005 RW 003 DUSUN
619,32790300030019,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0019,RT 006 RW 003 DUSUN
620,32790300030020,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0020,RT 007 RW 003 DUSUN
621,32790300030021,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0021,RT 008 RW 003 DUSUN
622,32790300030022,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0022,RT 009 RW 004 DUSUN
623,32790300030023,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0023,RT 010 RW 004 DUSUN
624,32790300030024,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0024,RT 011 RW 004 DUSUN
625,32790300030025,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0025,RT 012 RW 004 DUSUN
626,32790300030026,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0026,RT 013 RW 004 DUSUN
627,32790300030027,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0027,RT 014 RW 004 DUSUN
628,32790300030028,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0028,RT 001 RW 005 DUSUN SUKAHARJA
629,32790300030029,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0029,RT 002 RW 005 DUSUN SUKAHARJA
630,32790300030030,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0030,RT 003 RW 005 DUSUN SUKAHARJA
631,32790300030031,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0031,RT 004 RW 005 DUSUN SUKAHARJA
632,32790300030032,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0032,RT 005 RW 006 DUSUN SUKAHARJA
633,32790300030033,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0033,RT 006 RW 006 DUSUN SUKAHARJA
634,32790300030034,3279030003,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,003,KARYAMUKTI,0034,RT 007 RW 006 DUSUN SUKAHARJA
635,32790300040001,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0001,RT 001 RW 001 DUSUN RANCAKOLE
636,32790300040002,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0002,RT 002 RW 001 DUSUN RANCAKOLE
637,32790300040003,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0003,RT 003 RW 001 DUSUN RANCAKOLE
638,32790300040004,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0004,RT 004 RW 001 DUSUN RANCAKOLE
639,32790300040005,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0005,RT 005 RW 001 DUSUN RANCAKOLE
640,32790300040006,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0006,RT 006 RW 002 DUSUN RANCAKOLE
641,32790300040007,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0007,RT 007 RW 002 DUSUN RANCAKOLE
642,32790300040008,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0008,RT 008 RW 002 DUSUN RANCAKOLE
643,32790300040009,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0009,RT 009 RW 002 DUSUN RANCAKOLE
644,32790300040010,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0010,RT 010 RW 002 DUSUN RANCAKOLE
645,32790300040011,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0011,RT 011 RW 003 DUSUN RANCAKOLE
646,32790300040012,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0012,RT 012 RW 003 DUSUN RANCAKOLE
647,32790300040013,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0013,RT 013 RW 003 DUSUN RANCAKOLE
648,32790300040014,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0014,RT 014 RW 003 DUSUN RANCAKOLE
649,32790300040015,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0015,RT 001 RW 004 DUSUN SUKAMAJU
650,32790300040016,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0016,RT 002 RW 004 DUSUN SUKAMAJU
651,32790300040017,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0017,RT 003 RW 004 DUSUN SUKAMAJU
652,32790300040018,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0018,RT 004 RW 004 DUSUN SUKAMAJU
653,32790300040019,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0019,RT 005 RW 005 DUSUN SUKAMAJU
654,32790300040020,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0020,RT 006 RW 005 DUSUN SUKAMAJU
655,32790300040021,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0021,RT 007 RW 005 DUSUN SUKAMAJU
656,32790300040022,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0022,RT 008 RW 005 DUSUN SUKAMAJU
657,32790300040023,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0023,RT 009 RW 005 DUSUN SUKAMAJU
658,32790300040024,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0024,RT 010 RW 006 DUSUN SUKAMAJU
659,32790300040025,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0025,RT 011 RW 006 DUSUN SUKAMAJU
660,32790300040026,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0026,RT 012 RW 006 DUSUN SUKAMAJU
661,32790300040027,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0027,RT 013 RW 006 DUSUN SUKAMAJU
662,32790300040028,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0028,RT 014 RW 006 DUSUN SUKAMAJU
663,32790300040029,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0029,RT 001 RW 007 DUSUN MARGALUYU
664,32790300040030,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0030,RT 002 RW 007 DUSUN MARGALUYU
665,32790300040031,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0031,RT 003 RW 007 DUSUN MARGALUYU
666,32790300040032,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0032,RT 004 RW 008 DUSUN MARGALUYU
667,32790300040033,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0033,RT 005 RW 008 DUSUN MARGALUYU
668,32790300040034,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0034,RT 006 RW 008 DUSUN MARGALUYU
669,32790300040035,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0035,RT 007 RW 008 DUSUN MARGALUYU
670,32790300040036,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0036,RT 008 RW 009 DUSUN MARGALUYU
671,32790300040037,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0037,RT 009 RW 009 DUSUN MARGALUYU
672,32790300040038,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0038,RT 010 RW 009 DUSUN MARGALUYU
673,32790300040039,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,0039,RT 011 RW 009 DUSUN MARGALUYU
674,32790300041001,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,1001,SAWAH RANCAKOLE 1
675,32790300041002,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,1002,SAWAH RANCAKOLE 2
676,32790300041003,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,1003,SAWAH RANCAKOLE 3
677,32790300041004,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,1004,SAWAH RANCASENGGANG
678,32790300041005,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,1005,SAWAH KUBANG AHAM
679,32790300041006,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,1006,SAWAH CITANGKOLO
680,32790300042007,3279030004,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,004,MULYASARI,2007,HUTAN GUNUNG SANGKUR
681,32790300050001,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0001,RT 001 RW 001 DUSUN JELAT
682,32790300050002,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0002,RT 002 RW 001 DUSUN JELAT
683,32790300050003,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0003,RT 003 RW 001 DUSUN JELAT
684,32790300050004,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0004,RT 004 RW 001 DUSUN JELAT
685,32790300050005,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0005,RT 001 RW 002 DUSUN JELAT
686,32790300050006,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0006,RT 002 RW 002 DUSUN JELAT
687,32790300050007,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0007,RT 003 RW 002 DUSUN JELAT
688,32790300050008,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0008,RT 004 RW 002 DUSUN JELAT
689,32790300050009,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0009,RT 001 RW 003 DUSUN JELAT
690,32790300050010,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0010,RT 002 RW 003 DUSUN JELAT
691,32790300050011,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0011,RT 003 RW 003 DUSUN JELAT
692,32790300050012,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0012,RT 001 RW 004 DUSUN JELAT
693,32790300050013,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0013,RT 002 RW 004 DUSUN JELAT
694,32790300050014,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0014,RT 003 RW 004 DUSUN JELAT
695,32790300050015,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0015,RT 001 RW 005 DUSUN LEMBURBALONG
696,32790300050016,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0016,RT 002 RW 005 DUSUN LEMBUR BALONG
697,32790300050017,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0017,RT 003 RW 005 DUSUN LEMBUR BALONG
698,32790300050018,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0018,RT 004 RW 005 DUSUN LEMBUR BALONG
699,32790300050019,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0019,RT 001 RW 006 DUSUN LEMBUR BALONG
700,32790300050020,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0020,RT 002 RW 006 DUSUN LEMBUR BALONG
701,32790300050021,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0021,RT 003 RW 006 DUSUN LEMBUR BALONG
702,32790300050022,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0022,RT 001 RW 007 DUSUN LEMBUR BALONG
703,32790300050023,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0023,RT 002 RW 007 DUSUN LEMBUR BALONG
704,32790300050024,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0024,RT 003 RW 007 DUSUN LEMBUR BALONG
705,32790300050025,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0025,RT 001 RW 008 DUSUN LEMBUR BALONG
706,32790300050026,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0026,RT 002 RW 008 DUSUN LEMBUR BALONG
707,32790300050027,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0027,RT 003 RW 008 DUSUN LEMBUR BALONG
708,32790300050028,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0028,RT 001 RW 009 DUSUN BABAKANSARI
709,32790300050029,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0029,RT 002 RW 009 DUSUN BABAKANSARI
710,32790300050030,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0030,RT 003 RW 009 DUSUN BABAKANSARI
711,32790300050031,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0031,RT 001 RW 010 DUSUN BABAKANSARI
712,32790300050032,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0032,RT 002 RW 010 DUSUN BABAKANSARI
713,32790300050033,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0033,RT 003 RW 010 DUSUN BABAKANSARI
714,32790300050034,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0034,RT 004 RW 010 DUSUN BABAKANSARI
715,32790300050035,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0035,RT 005 RW 010 DUSUN BABAKANSARI
716,32790300050036,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0036,RT 006 RW 010 DUSUN BABAKANSARI
717,32790300050037,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0037,RT 001 RW 011 DUSUN BABAKANSARI
718,32790300050038,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0038,RT 002 RW 011 DUSUN BABAKANSARI
719,32790300050039,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0039,RT 003 RW 011 DUSUN BABAKANSARI
720,32790300050040,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0040,RT 004 RW 011 DUSUN BABAKANSARI
721,32790300050041,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0041,RT 005 RW 011 DUSUN BABAKANSARI
722,32790300050042,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0042,RT 006 RW 011 DUSUN BABAKANSARI
723,32790300050043,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0043,RT 007 RW 011 DUSUN BABAKANSARI
724,32790300050044,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0044,RT 008 RW 011 DUSUN BABAKANSARI
725,32790300050045,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0045,RT 001 RW 012 DUSUN PATARUMAN
726,32790300050046,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0046,RT 002 RW 012 DUSUN PATARUMAN
727,32790300050047,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0047,RT 003 RW 012 DUSUN PATARUMAN
728,32790300050048,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0048,RT 001 RW 013 DUSUN PATARUMAN
729,32790300050049,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0049,RT 002 RW 013 DUSUN PATARUMAN
730,32790300050050,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0050,RT 003 RW 013 DUSUN PATARUMAN
731,32790300050051,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0051,RT 001 RW 014 DUSUN PATARUMAN
732,32790300050052,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0052,RT 002 RW 014 DUSUN PATARUMAN
733,32790300050053,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0053,RT 003 RW 014 DUSUN PATARUMAN
734,32790300050054,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0054,RT 004 RW 014 DUSUN PATARUMAN
735,32790300050055,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0055,RT 001 RW 015 DUSUN PATARUMAN
736,32790300050056,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0056,RT 002 RW 015 DUSUN PATARUMAN
737,32790300050057,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0057,RT 001 RW 016 DUSUN SUKAMANAH
738,32790300050058,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0058,RT 002 RW 016 DUSUN SUKAMANAH
739,32790300050059,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0059,RT 003 RW 016 DUSUN SUKAMANAH
740,32790300050060,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0060,RT 001 RW 017 DUSUN SUKAMANAH
741,32790300050061,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0061,RT 002 RW 017 DUSUN SUKAMANAH
742,32790300050062,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0062,RT 003 RW 017 DUSUN SUKAMANAH
743,32790300050063,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0063,RT 004 RW 017 DUSUN SUKAMANAH
744,32790300050064,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0064,RT 001 RW 018 DUSUN SUKAMANAH
745,32790300050065,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0065,RT 002 RW 018 DUSUN SUKAMANAH
746,32790300050066,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0066,RT 003 RW 018 DUSUN SUKAMANAH
747,32790300050067,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0067,RT 004 RW 018 DUSUN SUKAMANAH
748,32790300050068,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0068,RT 001 RW 019 DUSUN PANATASAN
749,32790300050069,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0069,RT 002 RW 019 DUSUN PANATASAN
750,32790300050070,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0070,RT 003 RW 019 DUSUN PANATASAN
751,32790300050071,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0071,RT 001 RW 020 DUSUN PANATASAN
752,32790300050072,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0072,RT 002 RW 020 DUSUN PANATASAN
753,32790300050073,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0073,RT 003 RW 020 DUSUN PANATASAN
754,32790300050074,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,0074,RT 004 RW 004 DUSUN JELAT
755,32790300052001,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,2001,GUNUNG SANGKUR
756,32790300054002,3279030005,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,005,PATARUMAN,4002,LAPAS KELAS 3
757,32790300060001,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0001,RT 001 RW 001 LINGK. GUDANG
758,32790300060002,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0002,RT 002 RW 001 LINGK. GUDANG
759,32790300060003,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0003,RT 003 RW 001 LINGK. GUDANG
760,32790300060004,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0004,RT 004 RW 001 LINGK. GUDANG
761,32790300060005,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0005,RT 001 RW 002 DUSUN GUDANG
762,32790300060006,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0006,RT 002 RW 002 DUSUN GUDANG
763,32790300060007,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0007,RT 003 RW 002 DUSUN GUDANG
764,32790300060008,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0008,RT 001 RW 003 DUSUN GUDANG
765,32790300060009,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0009,RT 002 RW 003 DUSUN GUDANG
766,32790300060010,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0010,RT 003 RW 003 DUSUN GUDANG
767,32790300060011,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0011,RT 004 RW 003 DUSUN GUDANG
768,32790300060012,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0012,RT 001 RW 004 DUSUN GUDANG
769,32790300060013,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0013,RT 002 RW 004 DUSUN GUDANG
770,32790300060014,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0014,RT 003 RW 004 DUSUN GUDANG
771,32790300060015,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0015,RT 004 RW 004 DUSUN GUDANG
772,32790300060016,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0016,RT 005 RW 004 DUSUN GUDANG
773,32790300060017,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0017,RT 001 RW 005 DUSUN JADIMULYA
774,32790300060018,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0018,RT 002 RW 005 DUSUN JADIMULYA
775,32790300060019,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0019,RT 003 RW 005 DUSUN JADIMULYA
776,32790300060020,3279030006,32,JAWA BARAT,79,BANJAR,030,PATARUMAN,006,HEGARSARI,0020,RT 004 RW 005 DUSUN JADIMULYA
